//
// File Name , item = start time / end time, ...
//
Words/coonskin cap,coonskin cap=0.0884/1.4897
Words/skip,skip=0.2358/0.1791
Words/desk,desk=0.0816/0.3356
Words/mask of frog,mask of frog=0.0498/1.1541
Words/skirt,skirt=0.3038/0.2358
Words/basketball,basketball=0.0634/0.7369
Words/sleepy,sleepy=0.2086/0.4217
Words/sledge hammer,sledge hammer=0.3197/0.8707
Words/sleepy dog,sleepy dog=0.1768/0.6394
Words/ballet slippers,ballet slippers=0.0884/0.9637
Words/wasp,wasp=0.1451/0.6848
Words/spray,spray=0.2993/0.4943
Words/star,star=0.1995/0.4263
Words/storm,storm=0.2970/0.3809
Words/toaster,toaster=0.0793/0.4761
Words/stool,stool=0.1587/0.5782
Words/stew pot,stew pot=0.3605/0.3877
Words/straw,straw=0.3242/0.3265
Words/street sweeper,street sweeper=0.2879/0.6938
Words/swim,swim=0.1995/0.3741
Words/sweet potato,sweet potato=0.1632/0.8299
Words/swimming,swimming=0.3895/0.6791
Words/baby,baby=0.0770/0.3560
Words/grape,grape=0.0702/0.2789
Words/crane,crane=0.1315/0.4353
Words/cradle,cradle=0.0725/0.4580
Words/face,face=0.1564/0.4285
Words/whale,whale=0.0362/0.4263
Words/cactus,cactus=0.0249/0.6213
Words/fall,fall=0.1814/0.3560
Words/walrus,walrus=0.0634/0.8163
Words/ball,ball=0.0362/0.3492
Words/afraid,afraid=0.1133/0.5487
Words/balance beam,balance beam=0.1655/0.7959
Words/nail,nail=0.1375/0.5666
Words/snail,snail=0.2335/0.4467
Words/airplane,airplane=0.0634/0.6122
Words/chair,chair=0.2131/0.3628
Words/wheelchair,wheelchair=0.0453/0.5918
Words/paint,paint=0.0793/0.3129
Words/chainsaw,chainsaw=0.0748/0.6712
Words/mailman,mailman=0.0839/0.7755
Words/daughter,daughter=0.0476/0.4036
Words/sauce pan,sauce pan=0.1609/0.6394
